city,companyFullName,companyLabelList,companySize,education,financeStage,firstType,industryField,jobNature,latitude,longitude,positionAdvantage,positionId,positionLables,positionName,salary,workYear
北京,玖富金科控股集团有限责任公司,"['绩效奖金', '免费班车', '五险一金', '部门旅游']",2000人以上,本科,C轮,产品/需求/项目类,金融,全职,39.900994,116.415109,"平台发展好,六险一金,绩效奖金,年度体检",3906457,"['金融', '业务运营', '运营', '风控']",数据分析,10k-15k,1-3年
北京,链家网（北京）科技有限公司,"['股票期权', '带薪年假', '绩效奖金', '扁平管理']",2000人以上,本科,C轮,产品/需求/项目类,"移动互联网,O2O",全职,40.04018018,116.30561083,数据驱动增长，挑战大，弹性工作,4080405,"['房产服务', 'growth hacking', '大数据', '数据挖掘']",数据分析师 - 增长方向,25k-50k,不限
杭州,众安在线财产保险股份有限公司,"['定期体检', '每天下午茶', '六险一金', '年度体检']",2000人以上,硕士,上市公司,技术,金融,全职,30.278334,120.126758,加入国内首家互联网保险公司来颠覆行业,984915,['金融'],资深数据分析师,15k-25k,5-10年
成都,成都锦廊时尚贸易有限公司,[],50-150人,大专,不需要融资,运营/编辑/客服,电子商务,全职,30.587872,104.055068,"周末双休,绩效奖金,全勤奖,餐补",4044255,"['电商', '运营', '用户', 'SPSS']",电商数据分析,3k-5k,不限
深圳,苏州凯宏电子商务有限公司,"['团队年轻', '环境舒适', '老板Nice']",少于15人,本科,天使轮,开发/测试/运维类,电子商务,全职,22.518692,113.900055,"升职空间大,国际化平台,美女帅哥",3508832,"['支付', '电商', '数据挖掘', '人工智能', '运营']",数据分析师,12K-24K,1-3年
北京,北京京东世纪贸易有限公司,"['免费班车', '子女教育计划', '安居计划', '救助基金']",2000人以上,本科,上市公司,产品/需求/项目类,电子商务,全职,39.791051,116.567849,发展空间大,3614406,"['大数据', '数据挖掘', 'SPSS']",采销数据分析,10k-20k,3-5年
北京,玖富金科控股集团有限责任公司,"['绩效奖金', '免费班车', '五险一金', '部门旅游']",2000人以上,本科,C轮,产品/需求/项目类,金融,全职,39.900994,116.415109,"平台发展好,六险一金,绩效奖金,健康体检",3939615,"['金融', '理财', '策略', '互金']",金融产品研究及数据分析师,15k-25k,3-5年
广州,珠海网易达电子科技发展有限公司,"['年底双薪', '节日礼物', '绩效奖金', '岗位晋升']",150-500人,大专,未融资,产品/需求/项目类,"移动互联网,游戏",全职,23.098272,113.379471,"五险一金,年底双薪,项目奖金",4054660,"['大数据', '业务运营', '数据挖掘']",数据分析员（产品运营）,6k-8k,不限
深圳,深圳市传意互动科技有限公司,"['技能培训', '节日礼物', '年底双薪', '带薪年假']",15-50人,本科,不需要融资,产品/需求/项目类,移动互联网,全职,22.544208,113.950109,"大数据,发展空间广,独挡一面",3996800,['hadoop'],大数据分析高级开发工程师,10k-20k,3-5年
杭州,杭州追灿科技有限公司,"['节日礼物', '专项奖金', '股票期权', '绩效奖金']",15-50人,本科,未融资,开发/测试/运维类,"企业服务,数据服务",全职,30.267412,120.109931,"行业前景好,活动多,发展空间大",4023211,"['SPSS', 'sas']",商业数据分析师,9k-18k,1-3年
北京,北京慕课科技中心,"['节日礼物', '技能培训', '节日礼品卡', '月度团建']",50-150人,不限,不需要融资,产品/需求/项目类,"移动互联网,教育",兼职,39.960161,116.30996,"收益分成丰,持续分成,时间自由",3799545,"['资深', '数据挖掘', 'SPSS']",数据分析-讲师,20k-40k,5-10年
杭州,亚信科技（中国）有限公司,"['年底双薪', '技能培训', '免费班车', '带薪年假']",2000人以上,本科,不需要融资,开发/测试/运维类,企业服务、移动互联网,全职,30.318411,120.059977,"五险一金,周末双休,海量数据",4057246,"['大数据', '数据挖掘', 'SPSS']",数据分析师,10k-15k,1-3年
深圳,深圳市传奇金融服务有限公司,[],15-50人,本科,未融资,开发/测试/运维类,"移动互联网,金融",全职,22.5331,114.081643,"五险一金,双休",4079735,"['金融', 'SPSS', 'sas']",数据分析专员,10k-15k,1-3年
上海,伺动常客公共关系咨询（上海）有限公司,[],50-150人,本科,未融资,产品/需求/项目类,"广告营销,数据服务",全职,31.228671,121.45117,"上升空间,业务丰富,氛围愉悦",3582640,"['资深', '高级', 'BI', '可视化', '专员']",数据分析,6k-10k,不限
广州,广州棒谷科技股份有限公司,"['项目奖金', '绩效奖金', '年终奖', '五险一金']",2000人以上,本科,不需要融资,市场/商务/销售类,电子商务,全职,23.175202,113.271506,"五险一金,带薪年假",3295827,"['电商', '市场', '数字营销', '运营']",数据分析师,7k-14k,1-3年
北京,北京大米未来科技有限公司,"['绩效奖金', '股票期权', '五险一金', '带薪年假']",2000人以上,本科,D轮及以上,产品/需求/项目类,教育,全职,39.944021,116.396097,"平台好,发展好",3813360,"['大数据', '数据挖掘']",高级数据分析师,15k-25k,3-5年
上海,华住酒店管理有限公司,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",2000人以上,本科,上市公司,开发/测试/运维类,"旅游,生活服务",全职,31.18046,121.396039,"平台大,机会多,福利好",3962180,"['旅游', 'SPSS', 'sas']",数据分析师,10k-15k,1-3年
深圳,深圳恒合互联网络科技有限公司,"['股票期权', '绩效奖金', '带薪年假', '领导好']",150-500人,本科,上市公司,产品/需求/项目类,医疗健康,全职,0.0,0.0,"上市公司,带薪年假,周末双休,年度旅游",4009356,"['BI', '可视化', '数据挖掘']",大数据分析工程师,10k-20k,3-5年
北京,德联易控科技（北京）有限公司,"['岗位晋升', '扁平管理', '帅哥多', '领导好']",15-50人,大专,A轮,开发/测试/运维类,"企业服务,数据服务",全职,39.919755,116.451487,"弹性工作,德国技术,平台大",4078601,"['数据挖掘', '机器学习', '深度学习', 'SPSS']",大数据分析师,12k-18k,3-5年
上海,上海麦广互娱文化传媒股份有限公司,"['定期体检', '绩效奖金', '带薪年假', '年底双薪']",50-150人,本科,上市公司,产品/需求/项目类,"移动互联网,广告营销",全职,30.993438,121.99403,"福利好,薪资优势,领导好",4078578,"['金融', '广告营销', '策略']",数据分析/数据运营（现金贷）,10k-20k,3-5年
北京,北京京东世纪贸易有限公司,"['免费班车', '子女教育计划', '安居计划', '救助基金']",2000人以上,本科,上市公司,产品/需求/项目类,电子商务,全职,39.791051,116.567849,发展空间大,3612866,['活动运营'],数据分析岗,10k-20k,1-3年
杭州,杭州追灿科技有限公司,"['节日礼物', '专项奖金', '股票期权', '绩效奖金']",15-50人,本科,未融资,开发/测试/运维类,"企业服务,数据服务",全职,30.267412,120.109931,"行业前景好,领导好,福利多",4024353,"['大数据', '数据挖掘']",Python数据分析师,9k-18k,1-3年
深圳,深圳市传奇金融服务有限公司,[],15-50人,大专,未融资,金融类,"移动互联网,金融",全职,22.5331,114.081643,"双休,五险一金,节日福利,氛围和谐",4065622,"['金融', '风控', '分析师', '建模', 'sas']",数据分析主管,15k-20k,3-5年
杭州,杭州海康威视数字技术股份有限公司,"['绩效奖金', '年终分红', '股票期权', '五险一金']",2000人以上,本科,上市公司,开发/测试/运维类,不限,全职,30.208219,120.219113,专业/管理双通道、餐补交通补话费补医疗补,4078566,[],平台软件—数据分析工程师,12k-20k,3-5年
北京,北京聚爱财科技有限公司,"['带薪年假', '扁平管理', '免费零食', '弹性工作']",50-150人,大专,B轮,产品/需求/项目类,"移动互联网,金融",全职,39.952852,116.374039,"扁平管理,带薪年假,五险一金,团队协作",3959085,"['大数据', '专员', '数据挖掘', 'SPSS']",数据分析,8k-15k,1-3年
北京,北京善义善美科技有限公司,"['岗位晋升', '扁平管理', '个人成长快', '牛人多']",2000人以上,本科,D轮及以上,产品/需求/项目类,O2O,全职,40.046736,116.432509,14薪资，带薪年假，弹性工作,4078441,"['SPSS', 'sas']",商业分析（经营分析/数据分析方向）,15k-30k,3-5年
深圳,腾讯科技(深圳)有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,本科,上市公司,开发/测试/运维类,"移动互联网 ,游戏",全职,22.540719,113.93362,"用户画像,数据分析",4019247,"['数据挖掘', 'spark', 'hive']",MIG03-高级数据分析师（深圳）,30k-60k,3-5年
北京,北京尚德在线教育科技有限公司,"['绩效奖金', '专项奖金', '五险一金', '带薪年假']",2000人以上,本科,B轮,产品/需求/项目类,教育,全职,40.018758,116.469451,"机会多,扁平化,氛围好,环境佳",3818818,"['教育', '业务运营', '数据挖掘', 'SPSS']",数据分析师,10K-20K,3-5年
北京,北京纯粹旅行有限公司,"['带薪年假', '绩效奖金', '岗位晋升', '年度旅游']",150-500人,本科,B轮,运营/编辑/客服,"移动互联网,O2O",全职,39.901442,116.474936,"五险一金,年底双薪,定期体检,员工旅行",4078356,['数据挖掘'],数据分析师,10k-20k,1-3年
广州,广州叮当信息科技有限公司,"['""""']",15-50人,不限,不需要融资,开发/测试/运维类,"移动互联网,电子商务",全职,23.119814,113.318162,"计算机,统计学",3869960,"['数据挖掘', '机器学习', '用户研究']",数据分析师,6k-10k,1-3年
北京,罗克博（深圳）物流网络科技有限公司,[],50-150人,本科,不需要融资,产品/需求/项目类,"移动互联网,数据服务",全职,39.798065,116.503197,"股票期权,定期体检,带薪年假,扁平化管理",4078251,"['总监', '高级', 'SPSS', 'sas']",资深数据分析师,25k-50k,5-10年
北京,酒仙网电子商务股份有限公司,"['免费班车', '五险一金', '上市公司', '专业管理晋升']",2000人以上,大专,上市公司,开发/测试/运维类,电子商务,全职,39.78504678,116.53171056,五险一金、上市、晋升空间大、工作居住证,3233417,"['SPSS', 'sas', '数据管理']",业务数据分析师,6k-8k,1-3年
深圳,深圳市丰巢科技有限公司,"['五险一金', '通讯津贴', '交通补助', '带薪年假']",500-2000人,本科,A轮,市场/商务/销售类,"移动互联网,O2O",全职,22.509455,113.919418,发展前景大，行业第一，氛围好,3927042,"['金融', '本地生活', '运营']",数据分析专员（业务营收方向）,10k-15k,3-5年
广州,广州瀚信通信科技股份有限公司,"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",500-2000人,本科,B轮,产品/需求/项目类,移动互联网,全职,22.994261,112.993461,"双休,数据分析,数据挖掘,五险一金",3994239,"['大数据', '数据挖掘', 'SPSS', 'sas']",数据分析工程师（中山、深圳、江门、梅州）,8k-15k,1-3年
深圳,博时基金管理有限公司,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",500-2000人,本科,不需要融资,产品/需求/项目类,金融,全职,22.5368,114.02385,"薪酬高,工作氛围好",4078078,"['金融', '资深', '大数据', 'SPSS', 'sas']",互联网金融数据分析岗,20k-30k,1-3年
北京,北京京东世纪贸易有限公司,"['免费班车', '子女教育计划', '安居计划', '救助基金']",2000人以上,本科,上市公司,产品/需求/项目类,电子商务,全职,39.791051,116.567849,数据分析,3978977,"['大数据', '数据挖掘']",采销数据分析,12k-18k,不限
杭州,杭州追灿科技有限公司,"['节日礼物', '专项奖金', '股票期权', '绩效奖金']",15-50人,本科,未融资,开发/测试/运维类,"企业服务,数据服务",全职,30.267412,120.109931,"领导好,行业前景好,福利好",4024395,['数据挖掘'],大数据数据分析师,9k-18k,1-3年
上海,腾讯科技(深圳)有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,本科,上市公司,运营/编辑/客服,"移动互联网 ,游戏",全职,0.0,0.0,"腾讯,大平台,空间大,PUBG",4050430,"['游戏', '资深', 'SPSS', '用户研究']",绝地求生产品数据分析师（上海）,25k-35k,3-5年
北京,酒仙网电子商务股份有限公司,"['免费班车', '五险一金', '上市公司', '专业管理晋升']",2000人以上,本科,上市公司,开发/测试/运维类,电子商务,全职,39.78504678,116.53171056,上市公司、班车、美女多、领导nice,3105641,"['数据挖掘', 'SPSS']",数据分析师,8k-10k,3-5年
广州,广州学而优信息技术有限公司,"['年底双薪', '股票期权', '带薪年假', '扁平管理']",少于15人,本科,未融资,产品/需求/项目类,其他,全职,23.161846,113.445527,"工作自由,发挥空间大",4078045,"['高级', '业务运营', '行业研究', '市场分析']",数据分析师,5k-8k,1-3年
上海,上海巨人网络科技有限公司,"['年底双薪', '专项奖金', '股票期权', '绩效奖金']",500-2000人,本科,上市公司,开发/测试/运维类,游戏,全职,31.05537,121.268537,一流的办公环境 福利待遇优厚 发展平台,2742435,"['游戏', '高级', '大数据']",数据分析师,15k-30k,3-5年
成都,成都摩尔云网络科技有限公司,"['""""']",150-500人,大专,未融资,开发/测试/运维类,"移动互联网,医疗健康",全职,30.669701,104.059807,"数据分析,统计学,数学",3965977,"['数据挖掘', 'SPSS']",数据分析专员,5k-8k,1-3年
北京,北京捷翊汽车租赁有限责任公司,"['""""']",2000人以上,本科,A轮,运营/编辑/客服,"移动互联网,O2O",全职,39.800217,116.506991,"数据分析,数据建模",4077894,"['大数据', '数据挖掘', '数据管理']",数据分析经理,10k-15k,3-5年
北京,万科链家（北京）装饰有限公司,[],500-2000人,本科,不需要融资,开发/测试/运维类,其他,全职,39.805404,116.459319,"15薪,六险一金",3839939,['BI'],高级数据分析师,20k-30k,5-10年
上海,上海分尚网络科技有限公司,"['鲜花订阅', '简单高效', '行业颠覆', '迅速发展']",150-500人,本科,A轮,设计,O2O,全职,31.242208,121.353431,"领导nice,氛围轻松",2071202,['大数据'],数据分析师,15k-25k,3-5年
